sample_id,main_category,target_type,scenario_group,subscenario_desc,state_idlist,state_linkinfo,state_env,state_relativepath,state_tracker,expected_status,expected_ui_target_field,expected_ui_target_path,expected_execution_target_field,expected_execution_target_path,expected_tracker_status,target_file_relpath,target_file_exists_at_creation,sha256,lecmd_crosscheck,exiftool_crosscheck,system_output_status
CNEC_cmdc.cmd-009,CONFLICTING,.cmd,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_89135.cmd | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->cmdc.cmd | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_89135.cmd,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,TRUE,a76925e36074fac8dc73f46a7c37483925fdb9b493101c13a79e3535aa74f19d,MATCH,MATCH,CONFLICTING
CNEC_pptx18.pptx-001,CONFLICTING,.pptx,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_69905.pptx | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->pptx18.pptx | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_69905.pptx,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx18.pptx,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx18.pptx,TRUE,175e042ab5af1650b83288d5c2d88e9c2b9734bfc0f4cbfb8bef983e45049c27,MATCH,MATCH,CONFLICTING
CNEC_cmdc2.cmd-009,CONFLICTING,.cmd,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_12926.cmd | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->cmdc2.cmd | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_12926.cmd,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,TRUE,80f6791f12410a3192afd9a5b67df85bcb7e126a7f8512535787b06da3d1f16e,MATCH,MATCH,CONFLICTING
CNEC_pptx28.pptx-001,CONFLICTING,.pptx,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_86130.pptx | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->pptx28.pptx | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_86130.pptx,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx28.pptx,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx28.pptx,TRUE,18e9127dabf66ecae2f1d077b5de13d4873f5c70eac0556372e614261792a06f,MATCH,MATCH,CONFLICTING
CNEC_exee.exe-009,CONFLICTING,.exe,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_48386.exe | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->exee.exe | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_48386.exe,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,TRUE,0143aeb31b75f6fb314063c74c5ad05fb148b1ff7951f821aeeadb05f65f7cd5,MATCH,MATCH,CONFLICTING
CNEC_pptx38.pptx-001,CONFLICTING,.pptx,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_53754.pptx | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->pptx38.pptx | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_53754.pptx,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx38.pptx,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx38.pptx,TRUE,547f328e87cc7e16bff31cd9132de63c478b09c11da046c1dbafff782acfc2a0,MATCH,MATCH,CONFLICTING
CNEC_exee2.exe-009,CONFLICTING,.exe,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_12662.exe | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->exee2.exe | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_12662.exe,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,TRUE,50a5eae9602a463329cea8b7ece43e52398a2f17c8745bafcc725a57e2fa0896,MATCH,MATCH,CONFLICTING
CNEC_rar17.rar-001,CONFLICTING,.rar,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_97144.rar | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->rar17.rar | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_97144.rar,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar17.rar,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar17.rar,TRUE,e4d12de3688556fa7a4cad467cb8b5da1f00e2a1d97a1ddc0c549daff4811c9a,MATCH,MATCH,CONFLICTING
CNEC_vbsv.vbs-009,CONFLICTING,.vbs,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_92386.vbs | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->vbsv.vbs | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_92386.vbs,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,TRUE,41670c1b0a174a7641f68885d0f76660e0f7ca3841504bc2e2e59f0226b4572f,MATCH,MATCH,CONFLICTING
CNEC_rar27.rar-001,CONFLICTING,.rar,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_64787.rar | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->rar27.rar | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_64787.rar,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar27.rar,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar27.rar,TRUE,5500535f67fb42cbd95bd7557f663db87c4a084194dfc1412825cb499b7af143,MATCH,MATCH,CONFLICTING
CNEC_vbsv2.vbs-009,CONFLICTING,.vbs,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_43468.vbs | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->vbsv2.vbs | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_43468.vbs,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,TRUE,c58d791fd762a4d395e6746b780d5392410cb1034de7786dad31822513161dd4,MATCH,MATCH,CONFLICTING
CNEC_rar37.rar-001,CONFLICTING,.rar,KHUSUS,"CONFLICTING | UI=idlist(PRESENT_NOT_FOUND)->__NOTFOUND_65221.rar | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->rar37.rar | fields: idlist=PRESENT_NOT_FOUND linkinfo=PRESENT_LOCAL_EXISTS env=PRESENT_COMMAND_LIKE tracker=PRESENT_INVALID | tracker=INVALID | outlier: env,idlist,tracker | grup: >=2 outlier (env,idlist,tracker) -> conflict/special",PRESENT_NOT_FOUND,PRESENT_LOCAL_EXISTS,PRESENT_COMMAND_LIKE,ABSENT,PRESENT_INVALID,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\__NOTFOUND_65221.rar,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar37.rar,PRESENT_INVALID,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar37.rar,TRUE,b8107793774b7a8b01f438aa6d5d21428f00bdfb8fdfdab8770370e2b73ce23c,MATCH,MATCH,CONFLICTING
UUEU_cmdc.cmd,UNKNOWN,.cmd,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->cmdc.cmd | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,TRUE,61974e712573ef2d8f3a9f392871aca05e6c8c7d2aab5a880dbcd521b27ebd62,MATCH,MATCH,CONSISTENT
UUEU_text11.txt,UNKNOWN,.txt,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->text11.txt | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\text11.txt,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\text11.txt,TRUE,124c890e2f8ffe1bf8b199c18732d0c8d7d109a3b8d0ff8cf6a6716e8d64cac4,MATCH,MATCH,CONSISTENT
UUEU_cmdc2.cmd,UNKNOWN,.cmd,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->cmdc2.cmd | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,TRUE,aa916a06ce3510129231ae10081a73c694bbe67cfbea60bdfefd71bc4430b0c0,MATCH,MATCH,CONSISTENT
UUEU_txt21.txt,UNKNOWN,.txt,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->txt21.txt | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\txt21.txt,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\txt21.txt,TRUE,ae1b8af24466ee1b91ddc55f942869c5fcbc7477c9be601d1bcdf3ec5ae9c753,MATCH,MATCH,CONSISTENT
UUEU_exee.exe,UNKNOWN,.exe,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->exee.exe | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,TRUE,58428d5e766d0dec8e7682c328879e0bf75a71d16743f6ff4410a7e51bf3974b,MATCH,MATCH,CONSISTENT
UUEU_txt31.txt,UNKNOWN,.txt,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->txt31.txt | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\txt31.txt,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\txt31.txt,TRUE,17100dd53f87201ef3438f4fd229395149d4ae85aca05bf67d6b2cde271cc71a,MATCH,MATCH,CONSISTENT
UUEU_exee2.exe,UNKNOWN,.exe,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->exee2.exe | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,TRUE,ee7f86ed2287df35389edae79566d115e6eb2d02e69322d8b577047ddef194fa,MATCH,MATCH,CONSISTENT
UUEU_xlsx20.xlsx,UNKNOWN,.xlsx,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->xlsx20.xlsx | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\xlsx20.xlsx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\xlsx20.xlsx,TRUE,2351f1e9e7e7e887307af627a5582fdb9a02bb61e3b1ae9847bac0f79e5328a1,MATCH,MATCH,CONSISTENT
UUEU_vbsv.vbs,UNKNOWN,.vbs,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->vbsv.vbs | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,TRUE,8b65f7598c0045dd3b50df640f487d13b5491e09587950e274630a31c4a8ee56,MATCH,MATCH,CONSISTENT
UUEU_xlsx30.xlsx,UNKNOWN,.xlsx,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->xlsx30.xlsx | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\xlsx30.xlsx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\xlsx30.xlsx,TRUE,e8e7f29393a21354223d5c2feaf2b3740f12c2f571a5d2202e6878596c92d7cd,MATCH,MATCH,CONSISTENT
UUEU_vbsv2.vbs,UNKNOWN,.vbs,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->vbsv2.vbs | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,TRUE,227686b413b4fa761be62fbee302a0504087ce0a3472427b18a25d2bcf724c1f,MATCH,MATCH,CONSISTENT
UUEU_xlsx40.xlsx,UNKNOWN,.xlsx,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->xlsx40.xlsx | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\xlsx40.xlsx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\xlsx40.xlsx,TRUE,3f53ea5a02c853f6511c5d234b48b196f6a766de468264f8cdcfde11b7b1f23f,MATCH,MATCH,CONSISTENT
UUEU_cmdc.cmd-001,UNKNOWN,.cmd,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->cmdc.cmd | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,TRUE,987cadd2a80cf7315a1adf3a8c83c95c9fe06a34c3d2d13ec24415f3e57a1360,MATCH,MATCH,CONSISTENT
UUEU_docx19.docx,UNKNOWN,.docx,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->docx19.docx | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\docx19.docx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\docx19.docx,TRUE,14798ae3e29abc5fda4070db57da72afdf0c8a98b351def0748414253d2e4d8f,MATCH,MATCH,CONSISTENT
UUEU_cmdc2.cmd-001,UNKNOWN,.cmd,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->cmdc2.cmd | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,TRUE,935087870e5cf04a901067bd9414b88bb619cfa5a2342ad669cc7a2b13adb02e,MATCH,MATCH,CONSISTENT
UUEU_docx29.docx,UNKNOWN,.docx,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=linkinfo(PRESENT_LOCAL_EXISTS)->docx29.docx | fields: linkinfo=PRESENT_LOCAL_EXISTS | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,PRESENT_LOCAL_EXISTS,ABSENT,ABSENT,NO_TRACKER,CONSISTENT,LinkTargetIDList,,LinkInfo,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\docx29.docx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\docx29.docx,TRUE,9bac8b34fe4e9f2bf45bc56a3a66f20e7589a5ea359018e8450851cc6f975b5a,MATCH,MATCH,CONSISTENT
